system_id,word,ner
138,五,CARDINAL
138,四,CARDINAL
138,美國勞工統計局,ORG
138,美國,GPE
138,第日,DATE
138,萬美元,MONEY
138,美元,MONEY
138,美,GPE
138,美國聯準會,ORG
138,日,GPE
138,上週,DATE
138,五,CARDINAL
138,月底前,DATE
138,日,GPE
139,美國,GPE
139,今年,DATE
139,美國,GPE
139,本周,DATE
139,雙鴻奇鋐,PERSON
139,台灣,NORP
139,上周,DATE
139,四五,CARDINAL
139,日凌晨,TIME
139,美台,GPE
139,本周,DATE
139,日,GPE
139,楊育華,PERSON
139,聯準會,ORG
139,鮑爾,PERSON
139,今年,DATE
139,今年,DATE
139,奇鋐,PERSON
139,楊育華,PERSON
139,輝,PERSON
139,本周,DATE
139,兩天,DATE
139,台燿金,PERSON
139,台灣,GPE
139,上周,DATE
139,四,CARDINAL
140,四,CARDINAL
140,日,GPE
140,年月,DATE
140,日,GPE
140,萬,CARDINAL
140,萬,CARDINAL
140,年同月,DATE
140,日,GPE
140,萬,CARDINAL
140,日,GPE
140,去年月,DATE
140,全年,DATE
140,日,GPE
140,日,GPE
140,去年,DATE
140,日,GPE
140,三年,DATE
140,美,GPE
140,今年,DATE
140,謝,PERSON
140,日,GPE
140,巴,GPE
140,菲,GPE
140,日,GPE
140,日,GPE
140,富邦日,ORG
141,法院,ORG
141,日,GPE
141,金管會,ORG
141,黃天,PERSON
141,台灣,GPE
141,林,PERSON
141,中華,NORP
141,陳,PERSON
141,黃,PERSON
141,劉宗龍,PERSON
141,兆元,MONEY
141,金管會,ORG
141,黃,PERSON
141,兩,CARDINAL
141,千億元,MONEY
141,黃,PERSON
141,黃,PERSON
141,黃,PERSON
141,金管會,ORG
141,上周,DATE
141,千多億,CARDINAL
141,億元,MONEY
141,台灣,GPE
141,金管會,ORG
142,節億元,MONEY
142,億元,MONEY
142,三,CARDINAL
142,超億元,MONEY
142,今日,DATE
142,第次,ORDINAL
142,上周,DATE
142,五,CARDINAL
142,億元,MONEY
142,億元,MONEY
142,億元,MONEY
142,超億元,MONEY
142,三,CARDINAL
142,超億元,MONEY
142,上周,DATE
142,五,CARDINAL
142,億元,MONEY
142,億元,MONEY
142,億元,MONEY
142,三,CARDINAL
142,億元,MONEY
142,上周,DATE
142,億元,MONEY
142,億元,MONEY
142,億元,MONEY
142,三,CARDINAL
142,超億元,MONEY
142,今日,DATE
142,至億元,MONEY
142,超億元,MONEY
142,華,GPE
142,鴻,PERSON
142,今日,DATE
142,鴻海,PERSON
142,瑞祺,PERSON
142,惟鴻,PERSON
142,臺,GPE
142,上元,MONEY
142,萬餘,CARDINAL
142,台,GPE
142,美,NORP
142,台,GPE
142,春季,DATE
142,五,CARDINAL
142,二萬,CARDINAL
142,布局,ORG
142,李慧蘭,PERSON
143,兩,CARDINAL
143,近個月,DATE
143,萬,CARDINAL
143,今明兩年,DATE
143,凱基,PERSON
143,五,CARDINAL
143,兩,CARDINAL
143,凱基,PERSON
143,台灣,GPE
143,今明兩年,DATE
143,台灣,GPE
143,今年初,DATE
143,萬點,TIME
143,第季,ORDINAL
143,月底,DATE
143,凱基,ORG
143,今年,DATE
143,凱基,PERSON
143,凱基,PERSON
143,兩,CARDINAL
143,第三季,DATE
143,今年,DATE
143,五晚,TIME
143,九點,TIME
144,金管會,ORG
144,吳靜君,PERSON
144,萬美元,MONEY
144,萬美元,MONEY
144,黃,PERSON
144,黃,PERSON
144,今日,DATE
144,立委,ORG
144,賴士葆,PERSON
144,台灣,GPE
144,黃,PERSON
144,黃,PERSON
144,美國,GPE
144,台灣,GPE
144,美國,GPE
144,美國,GPE
144,南韓,GPE
144,泰國,GPE
144,黃,PERSON
145,日,GPE
145,三,CARDINAL
145,康,GPE
145,三,CARDINAL
145,三,CARDINAL
145,萬元,MONEY
145,三,CARDINAL
145,日,GPE
145,德,GPE
145,三,CARDINAL
145,康,GPE
145,三,CARDINAL
146,珮,PERSON
146,台灣,GPE
146,半年前,DATE
146,十,CARDINAL
146,近半年,DATE
146,台灣,GPE
146,千億,CARDINAL
146,近半年,DATE
146,十,CARDINAL
146,近半年,DATE
146,億,CARDINAL
146,億,CARDINAL
146,第二,ORDINAL
146,台灣,GPE
146,台灣,GPE
146,第,ORDINAL
146,月底,DATE
147,政府,ORG
147,六,CARDINAL
148,凱基,PERSON
148,兩,CARDINAL
148,凱基,PERSON
148,台灣,GPE
148,今明兩年,DATE
148,台灣,GPE
148,今年初,DATE
148,第季,ORDINAL
148,今年月底,DATE
148,凱,PERSON
148,今年,DATE
148,凱,PERSON
148,兩,CARDINAL
148,第季至第季,DATE
148,今年,DATE
149,張漢綺,PERSON
149,上周,DATE
149,美國,GPE
149,今天,DATE
149,上周,DATE
149,華,GPE
149,燿華,PERSON
149,億元,MONEY
149,億元,MONEY
149,今天,DATE
149,上周,DATE
149,二度,QUANTITY
149,萬點,QUANTITY
149,美國,GPE
149,上周,DATE
149,五,CARDINAL
149,上周,DATE
149,五,CARDINAL
149,億元,MONEY
149,兩周,DATE
149,上周,DATE
149,五,CARDINAL
149,二,CARDINAL
149,約億元,MONEY
149,今天,DATE
149,五,CARDINAL
149,上周,DATE
149,日,GPE
149,今天,DATE
149,中,GPE
149,本周,DATE
149,本周,DATE
149,台灣,GPE
149,月日,DATE
150,金管會,ORG
150,月日,DATE
150,金管會,ORG
150,今日,DATE
150,兩,CARDINAL
150,千億,CARDINAL
150,金管會,ORG
150,黃天牧,PERSON
150,黃,PERSON
150,兩,CARDINAL
150,黃,PERSON
150,黃,PERSON
150,逾億,CARDINAL
150,千億,CARDINAL
150,金管會證期局,ORG
150,高晶萍,PERSON
150,約億,CARDINAL
150,黃,PERSON
150,台灣,GPE
150,三,CARDINAL
151,林資傑,PERSON
151,自年月,DATE
151,今已逾個月,DATE
151,萬元,MONEY
151,月上旬,DATE
151,富邦,ORG
151,台,GPE
151,華,GPE
151,美,GPE
151,所股務部,ORG
151,黃蓁蓁,PERSON
151,至月,DATE
151,百,CARDINAL
151,萬元,MONEY
151,黃蓁蓁,PERSON
152,上週,DATE
152,五,CARDINAL
152,近萬美元,MONEY
152,日,GPE
152,萬美元,MONEY
152,萬,CARDINAL
152,上週,DATE
152,近萬美元,MONEY
152,萬美元,MONEY
152,億美元,MONEY
152,美元,MONEY
152,日,GPE
152,萬,CARDINAL
152,億美元,MONEY
152,美國,GPE
152,第季初,DATE
152,億美元,MONEY
152,約億美元,MONEY
153,郭,PERSON
153,今年,DATE
153,兆元,MONEY
153,台灣,GPE
153,王鴻薇,PERSON
153,今年,DATE
153,今年,DATE
154,日,GPE
154,富邦,ORG
154,謝恩雅,PERSON
154,四,CARDINAL
154,日,GPE
154,年月,DATE
154,日,GPE
154,萬,CARDINAL
154,萬,CARDINAL
154,年同月,DATE
154,日,GPE
154,萬,CARDINAL
154,日,GPE
154,去年月,DATE
154,全年,DATE
154,日,GPE
154,日,GPE
154,去年,DATE
154,日,GPE
154,三年,DATE
154,美,GPE
154,今年,DATE
154,謝,PERSON
154,日,GPE
154,巴,GPE
154,菲,GPE
154,日,GPE
154,日,GPE
154,富邦日,ORG
154,謝,PERSON
155,圖永豐銀行,ORG
155,去年底,DATE
155,前年底,DATE
155,台,GPE
155,今年月,DATE
155,台,GPE
155,億元,MONEY
155,約萬,CARDINAL
155,永豐銀行,ORG
155,第步,ORDINAL
155,永豐銀行,ORG
155,美國,GPE
155,美國,GPE
155,二,CARDINAL
155,今年月日,DATE
156,第至季,DATE
156,近個月,DATE
156,明年,DATE
156,今年月,DATE
156,凱基,PERSON
156,今明兩年,DATE
156,凱基投顧,PERSON
156,兩,CARDINAL
156,第至季,DATE
156,今年,DATE
156,華,GPE
157,鴻,PERSON
157,萬,CARDINAL
157,逾萬,CARDINAL
157,台,GPE
157,上周,DATE
157,五,CARDINAL
157,億元,MONEY
157,億元,MONEY
157,億元,MONEY
157,億元,MONEY
157,億元,MONEY
157,上周,DATE
157,五,CARDINAL
157,前日,DATE
157,萬,CARDINAL
157,萬,CARDINAL
157,鴻海,PERSON
157,萬,CARDINAL
157,萬,CARDINAL
157,萬點,QUANTITY
157,上周,DATE
157,千億,CARDINAL
157,今年,DATE
157,上周,DATE
157,五,CARDINAL
157,金,GPE
157,華,GPE
157,台灣,GPE
157,玉山金,PERSON
157,張亞翔,PERSON
157,上周,DATE
157,五,CARDINAL
157,台灣,GPE
157,英,GPE
157,張華航,ORG
157,華,GPE
158,台股億元,MONEY
158,兩,CARDINAL
158,",億元",MONEY
158,億元,MONEY
158,超億元,MONEY
158,台灣,GPE
158,台灣,GPE
158,",億元",MONEY
158,",億元",MONEY
158,億元,MONEY
158,十,CARDINAL
158,長榮,PERSON
158,十,CARDINAL
158,瑞儀,ORG
158,今天,DATE
159,萬元,MONEY
159,萬元,MONEY
159,個月,DATE
159,月月,DATE
160,張漢綺,PERSON
160,上周,DATE
160,今天,DATE
160,楠梓,GPE
160,康,GPE
160,鴻海,PERSON
160,億元,MONEY
160,億元,MONEY
160,今天,DATE
160,今天,DATE
160,上周,DATE
160,五,CARDINAL
160,日,GPE
160,日,GPE
160,今天,DATE
160,鄭文賢,PERSON
160,華,GPE
160,羅淮億,PERSON
160,上周,DATE
160,本周,DATE
160,本周,DATE
160,台廠,ORG
160,日,GPE
160,美國聯準會,ORG
160,鄭文賢,PERSON
160,兩,CARDINAL
160,第,CARDINAL
160,第二,ORDINAL
160,億元,MONEY
160,億元,MONEY
161,台灣,GPE
161,台灣,GPE
161,台灣,GPE
161,月下旬,DATE
161,瑞儀,ORG
161,新普,PERSON
161,漢唐,DATE
161,亞翔,PERSON
161,三,CARDINAL
161,半年,DATE
162,上周五,DATE
162,上週,DATE
162,近月,DATE
162,多萬元,MONEY
162,兩萬元,MONEY
162,台灣,GPE
162,國泰投信研究團隊,ORG
162,台灣,GPE
162,台灣,GPE
162,台灣,GPE
162,蘇鼎宇,PERSON
162,今日,DATE
162,四天,DATE
162,輝,PERSON
162,台美,NORP
163,台灣,GPE
163,月日,DATE
163,金管會,ORG
163,今天,DATE
163,",億元",MONEY
163,上日,DATE
163,台灣,GPE
163,兩,CARDINAL
163,",億元",MONEY
163,金管會,ORG
163,黃天牧今,PERSON
163,立院,ORG
163,林楚茵,PERSON
163,兩,CARDINAL
163,期局,ORG
163,高晶萍,PERSON
163,台灣,GPE
163,億元,MONEY
163,台灣,GPE
163,",億元",MONEY
163,立委,ORG
163,伍麗華,PERSON
163,黃,PERSON
163,立委,ORG
163,四,CARDINAL
163,黃,PERSON
163,今年月,DATE
163,洪孟楷,PERSON
163,黃,PERSON
163,萬萬元,MONEY
164,金管會,ORG
164,黃天牧日,PERSON
164,陳,PERSON
164,今年六月底前,DATE
164,賴士葆,PERSON
164,賴士葆,PERSON
164,至萬元,MONEY
164,黃,PERSON
164,黃,PERSON
164,今年六月底,DATE
164,第條,ORDINAL
164,二,CARDINAL
164,今年月底前,DATE
164,三,CARDINAL
164,金管會,ORG
165,數上周四,DATE
165,上周五,DATE
165,兆元,MONEY
165,日,GPE
165,千億元,MONEY
165,陳威良,PERSON
165,今年,DATE
165,陳威良,PERSON
165,~周,DATE
165,千億,CARDINAL
165,鴻,PERSON
165,陳威良,PERSON
165,燿華,PERSON
165,長榮,PERSON
165,五,CARDINAL
165,李蜀芳,PERSON
165,上周四,DATE
165,美國,GPE
165,個月,DATE
166,中央銀行,ORG
166,日,GPE
166,億元,MONEY
166,較月,DATE
166,同天,DATE
166,百分點,TIME
166,第季,ORDINAL
166,三,CARDINAL
166,億元,MONEY
166,期億元,MONEY
166,本期天,DATE
166,數億元,MONEY
166,下天,DATE
166,第季,DATE
167,臺灣,GPE
167,臺灣,GPE
167,臺灣,GPE
168,去年,DATE
168,台灣,GPE
168,台灣,NORP
168,兩,CARDINAL
168,兩,CARDINAL
168,近月,DATE
168,凱基,ORG
168,台灣,GPE
168,三,CARDINAL
168,十,CARDINAL
168,千億,MONEY
168,十分亮,TIME
168,張怡琳,PERSON
168,美國,GPE
168,數年,DATE
168,下六個月,DATE
168,美國,GPE
168,十,CARDINAL
168,十,CARDINAL
168,三,CARDINAL
168,台灣,GPE
168,富邦,ORG
168,富邦,ORG
168,十,CARDINAL
168,富邦,ORG
168,黃煜翔,PERSON
168,凱基,PERSON
168,凱基,ORG
168,今年,DATE
168,台,GPE
168,第二季,DATE
168,臺灣,GPE
168,黃鈺民,PERSON
168,美國,GPE
168,兩,CARDINAL
168,美國,GPE
168,二,CARDINAL
169,三,CARDINAL
169,四萬,CARDINAL
169,日股基金布局,ORG
169,日,GPE
169,朱繼元,PERSON
169,日,GPE
169,日,GPE
169,前年,DATE
169,美國,GPE
169,以,GPE
169,美,GPE
169,日,GPE
169,兩,CARDINAL
169,美,GPE
169,日,GPE
169,美國,GPE
169,今年,DATE
169,葉松炫,PERSON
169,今年,DATE
169,日,GPE
169,日,GPE
169,日,GPE
169,至月,DATE
169,日,GPE
169,日,GPE
169,中,GPE
169,艾德,PERSON
169,葉松炫,PERSON
169,日,GPE
169,日,GPE
169,下年來,DATE
169,日,GPE
169,日,GPE
169,泰,GPE
169,泰,GPE
169,日,GPE
169,台灣,GPE
169,日,GPE
169,巴菲特,GPE
169,日,GPE
169,五,CARDINAL
169,日,GPE
170,台灣,GPE
170,中央銀行,ORG
170,台,GPE
170,五年,DATE
170,今年月,DATE
170,周,PERSON
170,四,CARDINAL
170,財委會,ORG
170,億元,MONEY
170,五年內,DATE
170,今年月,DATE
170,賴士葆,PERSON
170,台灣,GPE
170,兆元,MONEY
170,台灣,GPE
170,台灣,GPE
170,近年,DATE
170,兆元,MONEY
170,兆元,MONEY
170,近兩年,DATE
170,兆元,MONEY
170,王鴻薇,PERSON
170,過去幾年,DATE
171,日,GPE
171,下半年,DATE
171,兩,CARDINAL
171,樂天國際銀行,ORG
171,三周年,DATE
171,柏林,PERSON
171,首,ORDINAL
171,首年,DATE
171,萬,CARDINAL
171,日,GPE
171,萬元,MONEY
171,第二,ORDINAL
171,下半年,DATE
171,王,PERSON
172,台灣,GPE
172,月日本周,DATE
172,三,CARDINAL
172,台灣,GPE
172,台灣,GPE
172,億元,MONEY
172,億元,MONEY
172,台灣,NORP
172,",億元",MONEY
173,多億元,MONEY
173,台灣,NORP
173,月日至月日,DATE
173,多億元,MONEY
173,台灣,GPE
173,億元,MONEY
173,明日,DATE
173,金管會證期局,ORG
173,高晶萍,PERSON
173,昨日,DATE
173,立院財委會,ORG
173,周內,DATE
173,億元,MONEY
173,金管會,ORG
173,黃天牧周,PERSON
173,三,CARDINAL
173,昨日,DATE
173,億元,MONEY
173,三,CARDINAL
173,超億元,MONEY
173,昨日,DATE
174,黃,PERSON
174,黃天牧,PERSON
174,昨日,DATE
174,二,CARDINAL
174,財委會,ORG
174,黃,PERSON
174,黃,PERSON
174,黃,PERSON
174,月底,DATE
174,萬元,MONEY
174,金管會,ORG
174,黃,PERSON
174,月初,DATE
175,昨日,DATE
175,超億元,MONEY
175,第大,ORDINAL
175,台灣,GPE
175,",億元",MONEY
175,第四,ORDINAL
175,三,CARDINAL
175,台灣,GPE
175,富邦台,ORG
175,",億元",MONEY
175,昨日,DATE
175,超億元,MONEY
175,第大,ORDINAL
175,今日,DATE
175,碼億元,MONEY
175,從月日到月日,DATE
175,",億元",MONEY
175,億元,MONEY
175,郭哲榮,PERSON
175,萬元,MONEY
175,兩,CARDINAL
175,中,GPE
175,美,GPE
175,漢唐,PERSON
175,郭哲榮,PERSON
176,千億,MONEY
176,五,CARDINAL
176,漢唐,PERSON
176,億元,MONEY
176,台灣,GPE
176,億元,MONEY
176,億元,MONEY
176,億元,MONEY
176,兩,CARDINAL
176,億元,MONEY
176,九,CARDINAL
176,兩周,DATE
176,五,CARDINAL
176,今日,DATE
176,漢唐,PERSON
176,中,GPE
176,美,GPE
176,漢唐,DATE
176,下周三日,DATE
176,億元,MONEY
176,五,CARDINAL
176,億元,MONEY
176,中,GPE
176,美,GPE
176,億及億元,MONEY
177,日,GPE
177,日,GPE
177,本周,DATE
177,台,GPE
177,李鎮宇,PERSON
177,台灣,GPE
177,日,GPE
177,李鎮宇,PERSON
177,台灣,GPE
177,台灣,GPE
177,台灣,GPE
177,台灣,GPE
177,近年,DATE
177,中,GPE
177,美,GPE
177,美國,GPE
177,台灣,GPE
177,楊金龍,PERSON
177,台灣,GPE
177,美,GPE
177,歐,GPE
177,美,GPE
177,台灣,GPE
177,上半年,DATE
178,彭云嫻,PERSON
178,萬美元,MONEY
178,兩,CARDINAL
178,今年,DATE
178,長彭云,PERSON
178,陳純懿,PERSON
178,蕭,PERSON
178,灣,GPE
178,黃朝秋,PERSON
178,彭云嫻,PERSON
178,台灣,GPE
178,彭云嫻,PERSON
178,陶朱隱園,FAC
178,蒙娜麗莎,PERSON
178,彭云嫻,PERSON
178,彭云嫻,PERSON
178,美國,GPE
178,美國,NORP
178,彭云嫻,PERSON
178,台灣,GPE
179,前月,DATE
179,美國,GPE
179,王,PERSON
180,億元,MONEY
180,億元,MONEY
180,億元,MONEY
180,億元,MONEY
180,昨日,DATE
180,億元,MONEY
180,昨日,DATE
180,中,GPE
180,昨日,DATE
180,逾百億,CARDINAL
180,日億元,MONEY
180,台股億元,MONEY
180,台灣,GPE
180,億元,MONEY
180,台灣,GPE
180,億元,MONEY
180,億元,MONEY
180,昨日,DATE
180,大鴻海,PERSON
180,第至,ORDINAL
180,京,GPE
180,英,GPE
180,東陽,PERSON
180,大聯,ORG
180,第名,ORDINAL
180,第名,ORDINAL
180,明日,DATE
180,上本周,DATE
180,億元,MONEY
181,珮云,PERSON
181,鴻海,PERSON
181,日,GPE
181,董,PERSON
181,劉揚偉,PERSON
181,今年,DATE
181,今年,DATE
181,到元,MONEY
181,鴻海,PERSON
181,鴻海,PERSON
181,富邦,ORG
181,林永祥,PERSON
181,下半年,DATE
181,鴻海,PERSON
181,台股團隊,ORG
181,第季底,DATE
181,第二季,DATE
181,台股團隊,ORG
181,第二季初,DATE
181,中國,GPE
182,台灣,GPE
182,台灣,GPE
182,近千億元,MONEY
182,十,CARDINAL
182,黃仁勳,PERSON
182,美國,NORP
182,二月,DATE
182,兩,CARDINAL
182,聯準會,ORG
182,三月,DATE
182,今年,DATE
182,七,CARDINAL
182,全年,DATE
182,七,CARDINAL
182,美國,GPE
182,二,CARDINAL
182,兩,CARDINAL
182,六月,DATE
182,全年,DATE
182,三,CARDINAL
182,三,CARDINAL
182,五,CARDINAL
182,前個月,DATE
182,今年,DATE
182,第季,ORDINAL
182,七,CARDINAL
182,二萬美元,MONEY
182,十萬美元,MONEY
182,美國,GPE
182,今年,DATE
182,黃仁勳,PERSON
182,十年,DATE
182,百萬,CARDINAL
182,至三年,DATE
182,二千美元,MONEY
182,今年,DATE
182,兩,CARDINAL
182,美,GPE
182,四,CARDINAL
182,台灣,GPE
182,台灣,GPE
182,千四百億元,MONEY
182,十,CARDINAL
182,台灣,GPE
182,八日,DATE
182,二月,DATE
182,同月,DATE
182,三,CARDINAL
182,四,CARDINAL
182,八五．億美元,MONEY
182,同月,DATE
182,二月逢春節,DATE
182,去年,DATE
182,工作天,DATE
182,四個月,DATE
182,財政部,ORG
182,前二月,DATE
182,上年,DATE
182,第季,DATE
182,九,CARDINAL
182,五,CARDINAL
182,九,CARDINAL
182,二年第季,DATE
182,二月,DATE
182,緯穎,PERSON
182,鴻海英,PERSON
182,川湖,PERSON
182,前二月,DATE
182,去年,DATE
182,中國,GPE
182,美國,GPE
182,中國,GPE
182,美國,GPE
182,今年,DATE
182,鴻海,PERSON
182,十二,CARDINAL
182,六三,CARDINAL
182,十日,DATE
182,二六,CARDINAL
182,七五,CARDINAL
182,鴻海,PERSON
182,台灣,GPE
182,八○,CARDINAL
182,二五年,DATE
182,七○至八○,CARDINAL
182,八○,CARDINAL
182,四,CARDINAL
182,十元,MONEY
182,鴻,PERSON
182,兩年前,DATE
182,鴻,PERSON
182,百元,MONEY
182,八○元,MONEY
182,三○元,MONEY
182,兩,CARDINAL
182,鴻海,PERSON
182,鴻海,PERSON
182,十二日,DATE
182,三五．萬,CARDINAL
182,四百億元,MONEY
182,四,CARDINAL
182,五元,MONEY
182,緯穎,PERSON
182,七千億元,MONEY
182,第三,ORDINAL
182,三,CARDINAL
182,三,CARDINAL
182,二月,DATE
182,二月,DATE
182,前二月,DATE
182,三九四七億元,MONEY
182,三月,DATE
182,第季,ORDINAL
182,全年,DATE
182,至四○元,MONEY
182,二五年,DATE
182,五,CARDINAL
182,七五○○億美元,MONEY
182,台灣,GPE
182,八,CARDINAL
182,日,GPE
182,二,CARDINAL
182,閎康,PERSON
182,九元,MONEY
182,六元,MONEY
182,漢唐,DATE
182,今年,DATE
182,二萬,CARDINAL
182,四,CARDINAL
182,今年,DATE
182,二．元,MONEY
182,四○元,MONEY
182,東鋼,ORG
182,四．二元,MONEY
182,四,CARDINAL
182,三元,MONEY
182,五,CARDINAL
182,二．五元,MONEY
182,今年,DATE
182,亞東集團,ORG
182,二．元,MONEY
182,百．六元,MONEY
182,三五元,MONEY
182,四元,MONEY
182,四,CARDINAL
182,二,CARDINAL
182,六．四,CARDINAL
182,近周,DATE
182,今年,DATE
182,○．五○六元,MONEY
182,十四,MONEY
182,六元,MONEY
182,亞東集團,ORG
182,龍頭台塑集團,ORG
182,二月,DATE
182,三○．六九億元,MONEY
182,六．五,CARDINAL
182,十八元,MONEY
182,二○○元,MONEY
182,十年,DATE
182,五六四五億元,MONEY
182,華,GPE
182,華,GPE
182,榮,GPE
182,華,GPE
182,特斯拉,PERSON
182,馬斯克,PERSON
182,明年,DATE
182,美國保險公司,ORG
182,ＡＭ,ORG
182,東陽,LOC
182,今年前二月,DATE
182,十．四五元,MONEY
182,全年,DATE
182,十四元,MONEY
182,今年,DATE
182,東陽,PERSON
182,五．元,MONEY
182,四元,MONEY
182,東陽,PERSON
182,今年,DATE
182,至六元,MONEY
182,三,CARDINAL
182,六二○億元,MONEY
182,漢唐,DATE
182,台灣,GPE
182,十四家,CARDINAL
182,二月,DATE
182,九七億元,MONEY
182,去年,DATE
182,八,CARDINAL
182,前二月,DATE
182,九八二億元,MONEY
182,三,CARDINAL
182,金,GPE
182,富邦,ORG
182,台灣,GPE
182,中,GPE
182,銀京,GPE
182,台灣,GPE
182,五○及元,MONEY
182,五六○○億元,MONEY
182,台灣,GPE
182,三,CARDINAL
182,七千億元,MONEY
182,三五○○億元,MONEY
182,十三日,DATE
182,七,CARDINAL
182,二度,QUANTITY
182,二萬,CARDINAL
182,台積,ORG
182,今年,DATE
182,五千億元,MONEY
183,萬元,MONEY
183,歐,GPE
183,印,GPE
183,萬元,MONEY
183,萬元,MONEY
183,印,GPE
184,三,CARDINAL
184,三,CARDINAL
184,四天,DATE
184,萬,CARDINAL
184,數十萬,CARDINAL
184,近萬,CARDINAL
184,郭莉芳,PERSON
184,去年,DATE
184,月月,DATE
184,金管會,ORG
184,金管會,ORG
184,三,CARDINAL
184,第三,ORDINAL
184,台灣,GPE
184,亞洲,LOC
184,第三,ORDINAL
184,金管會,ORG
184,台灣,GPE
184,亞洲,LOC
184,日,GPE
184,亞洲,LOC
184,南韓,GPE
184,香港,GPE
184,日,GPE
184,金管會,ORG
184,金管會,ORG
185,東陽,PERSON
185,吳永祥,PERSON
185,今年,DATE
185,今周,DATE
185,百元,MONEY
185,美國,GPE
185,零,CARDINAL
185,東陽,PERSON
185,東陽,PERSON
185,億元,MONEY
185,今年,DATE
185,億元,MONEY
185,月日,DATE
185,東陽,PERSON
185,東陽,LOC
185,百元,MONEY
185,今年,DATE
185,東陽,PERSON
185,東陽,LOC
185,二,CARDINAL
185,北,GPE
185,美,GPE
185,兩,CARDINAL
185,年底,DATE
185,零,CARDINAL
185,台灣,GPE
185,三,CARDINAL
185,北美,GPE
185,美國,GPE
185,吳永祥,PERSON
185,零,CARDINAL
185,東陽,ORG
185,第個,ORDINAL
185,半年,DATE
185,去年月,DATE
185,美,GPE
185,兩,CARDINAL
185,東陽,PERSON
185,吳永祥,PERSON
185,十多億元,MONEY
185,東陽,LOC
185,萬,CARDINAL
185,萬千,CARDINAL
185,兩百,CARDINAL
185,兩千,CARDINAL
185,吳永祥,PERSON
185,東陽台,LOC
185,四,CARDINAL
185,東陽,LOC
185,東陽台南總廠,FAC
185,吳永祥,PERSON
185,東陽,LOC
185,去年底,DATE
185,億元,MONEY
185,台南市科,GPE
185,近千坪,QUANTITY
185,吳永祥,PERSON
185,今年,DATE
185,萬坪,QUANTITY
185,東陽,PERSON
185,今年,DATE
185,四十億元,MONEY
185,萬坪,QUANTITY
185,東陽,PERSON
185,吳永祥,PERSON
185,東陽,PERSON
185,今年,DATE
185,周,PERSON
185,萬元,MONEY
185,百萬,CARDINAL
186,謝金河,PERSON
186,謝金河,PERSON
186,本月,DATE
186,謝金河,PERSON
186,謝金河,PERSON
186,謝金河,PERSON
186,台灣,GPE
186,謝金河,PERSON
186,台灣,GPE
186,謝金河,PERSON
187,科鴻海,PERSON
187,美國,GPE
187,上周五日,DATE
187,美國,GPE
187,下半年,DATE
187,蘇,GPE
187,科鴻海,PERSON
187,五收元,MONEY
187,上周,DATE
187,五,CARDINAL
187,今年,DATE
187,奇鋐,PERSON
187,雙鴻,PERSON
188,上周五日,DATE
188,王台,PERSON
188,",億元",MONEY
188,八,CARDINAL
188,鄭瑞,PERSON
188,美國,GPE
188,美元,MONEY
188,日,GPE
188,美,GPE
188,日,GPE
188,鄭瑞宗,PERSON
188,第天,DATE
188,中,GPE
188,兩週,DATE
188,上周五,DATE
188,鴻奇鋐,PERSON
188,晟銘,PERSON
188,鴻海,PERSON
188,五,CARDINAL
188,五,CARDINAL
188,",億元",MONEY
188,月底,DATE
188,華,GPE
188,零,CARDINAL
188,台燿台,PERSON
188,三月,DATE
188,月底,DATE
189,台北電,ORG
189,台,GPE
189,俄羅斯,GPE
189,四個月,DATE
189,美國,GPE
189,輝,PERSON
189,今日,DATE
189,台,GPE
189,日,GPE
189,二,CARDINAL
189,五日,DATE
189,四,CARDINAL
189,本週,DATE
189,台灣,GPE
189,美國,GPE
189,鮑爾,PERSON
189,沈培華,PERSON
190,凱基,PERSON
190,這個月,DATE
190,王,PERSON
190,布局,ORG
190,台灣,GPE
190,第次,ORDINAL
190,四季,DATE
190,元元元元,MONEY
191,三月,DATE
191,日,GPE
191,豐年,DATE
191,豐年,DATE
191,張怡琳,PERSON
191,去年月日,DATE
191,今年月日止,DATE
191,台灣,GPE
191,周彥,PERSON
191,年月,DATE
191,美國,GPE
191,美,GPE
191,今年,DATE
191,布局,ORG
192,台北,LOC
192,二日,DATE
192,台,GPE
192,兩日,DATE
192,十,CARDINAL
192,昨日,DATE
192,廖小蕎,PERSON
193,今日,DATE
193,億元,MONEY
193,億元,MONEY
193,昨日,DATE
193,億元,MONEY
193,台灣,NORP
193,台灣,GPE
193,今日,DATE
193,億元,MONEY
193,今日,DATE
193,昨日,DATE
193,日月,DATE
193,東陽瑞昱,PERSON
193,第至,ORDINAL
193,曄健,PERSON
193,緯穎,PERSON
193,英,GPE
193,瑞儀,ORG
193,川湖鴻,PERSON
193,海欣,PERSON
193,漢唐,PERSON
193,昨日,DATE
193,東陽晶,ORG
193,曄欣,PERSON
193,東元,ORG
194,下半年,DATE
194,輝,PERSON
194,四,CARDINAL
194,華,GPE
194,鴻佰,PERSON
194,日,GPE
194,日,GPE
194,四,CARDINAL
194,千,CARDINAL
194,於輝,PERSON
194,四,CARDINAL
194,鴻佰,PERSON
194,台灣,GPE
194,臺灣,GPE
194,日,GPE
194,兩,CARDINAL
194,超億元,MONEY
194,億元,MONEY
194,億元,MONEY
194,日,GPE
194,中,GPE
194,美,GPE
194,億元,MONEY
194,超億元,MONEY
194,兆豐金,PERSON
194,長雷仲,PERSON
194,日,GPE
